locus_tag	ftype	length_bp	gene	EC_number	COG	product
GPFNFPML_03478	CDS	534		3.1.3.-	COG0671	Putative decaprenylphosphoryl-5-phosphoribose phosphatase
GPFNFPML_03479	CDS	1914	glfT2	2.4.1.288	COG1216	Galactofuranosyltransferase GlfT2
GPFNFPML_03480	CDS	1200	glf	5.4.99.9	COG0562	UDP-galactopyranose mutase
GPFNFPML_03481	CDS	855	erp			Exported repetitive protein
GPFNFPML_03482	CDS	1662				hypothetical protein
GPFNFPML_03483	CDS	1515				hypothetical protein
GPFNFPML_03484	CDS	153				hypothetical protein
GPFNFPML_03485	CDS	810	yitU	3.1.3.104	COG0561	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YitU
GPFNFPML_03486	CDS	786				hypothetical protein
GPFNFPML_03487	CDS	756				hypothetical protein
GPFNFPML_03488	CDS	780				hypothetical protein
GPFNFPML_03489	CDS	756	neo	2.7.1.95		Aminoglycoside 3'-phosphotransferase
GPFNFPML_03490	CDS	1551		1.-.-.-	COG2220	Putative Rieske 2Fe-2S iron-sulfur protein
GPFNFPML_03491	CDS	336				hypothetical protein
GPFNFPML_03492	CDS	1407	papA2	2.3.1.-	COG1020	Trehalose-2-sulfate acyltransferase papA2
GPFNFPML_03493	CDS	798	sap_2			Sulfolipid-1 exporter Sap
GPFNFPML_03494	CDS	1215	chp1	2.3.1.284		SL1278 acyltransferase Chp1
GPFNFPML_03495	CDS	3270	mmpL8_2		COG2409	Sulfolipid-1 exporter MmpL8
GPFNFPML_03496	CDS	1536	papA1	2.3.1.283	COG1020	SL659 acyltransferase papA1
GPFNFPML_03497	CDS	6288	pks2	2.3.1.-		Phthioceranic/hydroxyphthioceranic acid synthase
GPFNFPML_03498	CDS	1755		6.2.1.57	COG0318	Long-chain-fatty-acid--CoA ligase FadD23
GPFNFPML_03499	CDS	1224				IS607 family transposase IS1537
GPFNFPML_03500	CDS	582			COG2452	putative protein
GPFNFPML_03501	CDS	1611				hypothetical protein
GPFNFPML_03502	CDS	630				hypothetical protein
GPFNFPML_03503	CDS	483				hypothetical protein
GPFNFPML_03504	CDS	519	rsmA_2	2.1.1.182		Ribosomal RNA small subunit methyltransferase A
GPFNFPML_03505	CDS	792	nimR			HTH-type transcriptional regulator NimR
GPFNFPML_03506	CDS	1260	serS	6.1.1.11	COG0172	Serine--tRNA ligase
GPFNFPML_03507	CDS	1359				putative membrane protein
GPFNFPML_03508	CDS	414				hypothetical protein
GPFNFPML_03509	CDS	222				hypothetical protein
GPFNFPML_03510	CDS	699	pspA_2	3.1.3.3	COG0406	Phosphoserine phosphatase 1
GPFNFPML_03511	CDS	966	pheA	4.2.1.51	COG0077	Prephenate dehydratase
GPFNFPML_03512	CDS	777				hypothetical protein
GPFNFPML_03513	CDS	363	lcpB		COG1316	putative cell wall biosynthesis protein LcpB
GPFNFPML_03514	CDS	546	bfrB	1.16.3.1	COG1528	Ferritin BfrB
GPFNFPML_03515	CDS	825	glpQ1	3.1.4.46	COG0584	putative glycerophosphodiester phosphodiesterase 1
GPFNFPML_03516	CDS	702				hypothetical protein
GPFNFPML_03517	CDS	150				hypothetical protein
GPFNFPML_03518	CDS	612				hypothetical protein
GPFNFPML_03519	CDS	867	rmlA	2.7.7.24	COG1209	Glucose-1-phosphate thymidylyltransferase
GPFNFPML_03520	CDS	435				hypothetical protein
GPFNFPML_03521	CDS	786				hypothetical protein
GPFNFPML_03522	CDS	1167	norW_2	1.18.1.-		Nitric oxide reductase FlRd-NAD(+) reductase
GPFNFPML_03523	CDS	741				hypothetical protein
GPFNFPML_03524	CDS	627	COQ5_3	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
GPFNFPML_03525	CDS	603	betI_9			HTH-type transcriptional regulator BetI
GPFNFPML_03526	CDS	1350		1.14.-.-	COG2124	Putative cytochrome P450 135A1
GPFNFPML_03527	CDS	456				hypothetical protein
GPFNFPML_03528	CDS	225				hypothetical protein
GPFNFPML_03529	CDS	681	glpE_3	2.8.1.1		Thiosulfate sulfurtransferase GlpE
GPFNFPML_03530	CDS	672	mshB_1	3.5.1.103		1D-myo-inositol 2-acetamido-2-deoxy-alpha-D-glucopyranoside deacetylase
GPFNFPML_03531	CDS	1332	rkpK	1.1.1.22	COG1004	UDP-glucose 6-dehydrogenase
GPFNFPML_03532	CDS	573	dcd	3.5.4.30	COG0717	dCTP deaminase, dUMP-forming
GPFNFPML_03533	CDS	588				hypothetical protein
GPFNFPML_03534	CDS	669	pcp	3.4.19.3	COG2039	Pyrrolidone-carboxylate peptidase
GPFNFPML_03535	CDS	777				hypothetical protein
GPFNFPML_03536	tRNA	73				tRNA-Gly(ccc)
GPFNFPML_03537	CDS	150				hypothetical protein
GPFNFPML_03538	CDS	738	ugpQ	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase, cytoplasmic
GPFNFPML_03539	CDS	615				hypothetical protein
GPFNFPML_03540	CDS	855	glcA	3.2.1.39		Glucan endo-1,3-beta-glucosidase A1
GPFNFPML_03541	CDS	663				hypothetical protein
GPFNFPML_03542	CDS	387				putative protein
GPFNFPML_03543	CDS	1863	dnaK_3			Chaperone protein DnaK
GPFNFPML_03544	CDS	1230				hypothetical protein
GPFNFPML_03545	CDS	492	baiE	4.2.1.106		Bile acid 7-alpha dehydratase
GPFNFPML_03546	CDS	657				hypothetical protein
GPFNFPML_03547	CDS	717				hypothetical protein
GPFNFPML_03548	CDS	483				hypothetical protein
GPFNFPML_03549	CDS	726	bluB	1.13.11.79	COG0778	5,6-dimethylbenzimidazole synthase
GPFNFPML_03550	CDS	9561				hypothetical protein
GPFNFPML_03551	CDS	909				hypothetical protein
GPFNFPML_03552	CDS	633	betI_10			HTH-type transcriptional regulator BetI
GPFNFPML_03553	CDS	426	vapC2	3.1.-.-	COG1487	Ribonuclease VapC2
GPFNFPML_03554	CDS	222	vapB2			Antitoxin VapB2
GPFNFPML_03555	CDS	303				Toxin
GPFNFPML_03556	CDS	228				Antitoxin
GPFNFPML_03557	CDS	1776	PE_PGRS5			PE-PGRS family protein PE_PGRS5
GPFNFPML_03558	CDS	1398		3.1.6.-		Ulvan-active sulfatase
GPFNFPML_03559	CDS	804	stf0	2.8.2.37	COG4424	Trehalose 2-sulfotransferase
GPFNFPML_03560	CDS	786	tam_2	2.1.1.144	COG4106	putative trans-aconitate 2-methyltransferase
GPFNFPML_03561	CDS	1212				hypothetical protein
GPFNFPML_03562	CDS	996	eccE3			ESX-3 secretion system protein EccE3
GPFNFPML_03563	CDS	1386	mycP3	3.4.21.-	COG1404	Mycosin-3
GPFNFPML_03564	CDS	1419	eccD3			ESX-3 secretion system protein EccD3
GPFNFPML_03565	CDS	888	espG3			ESX-3 secretion-associated protein EspG3
GPFNFPML_03566	CDS	291	esxH		COG4842	ESAT-6-like protein EsxH
GPFNFPML_03567	CDS	294	esxG			ESAT-6-like protein EsxG
GPFNFPML_03568	CDS	1542	PPE4_2		COG5651	PPE family protein PPE4
GPFNFPML_03569	CDS	309	PE5_1			PE family immunomodulator PE5
GPFNFPML_03570	CDS	3993	eccC3		COG1674	ESX-3 secretion system protein EccC3
GPFNFPML_03571	CDS	1617	eccB3_2	3.6.-.-		ESX-3 secretion system ATPase EccB3
GPFNFPML_03572	CDS	1896	eccA3		COG0464	ESX-3 secretion system protein EccA3
GPFNFPML_03573	CDS	909		2.1.1.-	COG3315	Putative S-adenosyl-L-methionine-dependent methyltransferase
GPFNFPML_03574	CDS	1611	PPE3		COG5651	putative PPE family protein PPE3
GPFNFPML_03575	CDS	261				hypothetical protein
GPFNFPML_03576	CDS	306				PE family protein PE13
GPFNFPML_03577	CDS	1266				hypothetical protein
GPFNFPML_03578	CDS	1422	lcfB_4	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
GPFNFPML_03579	CDS	828				hypothetical protein
GPFNFPML_03580	CDS	915	mhpC_2	3.7.1.14		2-hydroxy-6-oxononadienedioate/2-hydroxy-6-oxononatrienedioate hydrolase
GPFNFPML_03581	CDS	873	dhmA2_3	3.8.1.5		Haloalkane dehalogenase 2
GPFNFPML_03582	CDS	873	sigI		COG1595	putative ECF RNA polymerase sigma factor SigI
GPFNFPML_03583	CDS	990	fadM	1.5.5.2	COG0506	Proline dehydrogenase 1
GPFNFPML_03584	CDS	1632	rocA1	1.2.1.88	COG1012	1-pyrroline-5-carboxylate dehydrogenase 1
GPFNFPML_03585	CDS	1617				hypothetical protein
GPFNFPML_03586	CDS	1737		6.2.1.-	COG0318	Putative fatty-acid--CoA ligase FadD21
GPFNFPML_03587	CDS	1116	chp2	2.3.1.-		Diacyltrehalose acyltransferase Chp2
GPFNFPML_03588	CDS	3009			COG2409	Acyltrehalose exporter MmpL10
GPFNFPML_03589	CDS	1419	papA3	2.3.1.-	COG1020	Acyltransferase papA3
GPFNFPML_03590	CDS	6258	msl3	2.3.1.252	COG3321	Mycolipanoate synthase
GPFNFPML_03591	CDS	2820				hypothetical protein
GPFNFPML_03592	CDS	1089	alaC	2.6.1.2	COG0436	Glutamate-pyruvate aminotransferase AlaC
GPFNFPML_03593	CDS	327	fdxA_2		COG1146	Ferredoxin
GPFNFPML_03594	CDS	570				hypothetical protein
GPFNFPML_03595	CDS	2025	fadH_2	1.3.1.34	COG0446	2,4-dienoyl-CoA reductase
GPFNFPML_03596	CDS	333				hypothetical protein
GPFNFPML_03597	CDS	2430	fbiC		COG1060	FO synthase
GPFNFPML_03598	CDS	927				hypothetical protein
GPFNFPML_03599	CDS	441				hypothetical protein
GPFNFPML_03600	CDS	108				hypothetical protein
GPFNFPML_03601	CDS	912	mshB_2	3.5.1.103	COG2120	1D-myo-inositol 2-acetamido-2-deoxy-alpha-D-glucopyranoside deacetylase
GPFNFPML_03602	CDS	303	lipY_3	3.1.1.3		Triacylglycerol lipase
GPFNFPML_03603	CDS	1041				putative PPE family protein PPE17
GPFNFPML_03604	CDS	606				putative HTH-type transcriptional regulator
GPFNFPML_03605	CDS	1908	lpqW		COG0747	putative monoacyl phosphatidylinositol tetramannoside-binding protein LpqW
GPFNFPML_03606	CDS	1887	typA		COG1217	GTP-binding protein TypA/BipA
GPFNFPML_03607	CDS	741	narX_2		COG2180	Nitrate reductase-like protein NarX
GPFNFPML_03608	CDS	666				hypothetical protein
GPFNFPML_03609	CDS	1677	narY	1.7.5.1	COG1140	Respiratory nitrate reductase 2 beta chain
GPFNFPML_03610	CDS	3699	narG	1.7.5.1	COG5013	Nitrate reductase alpha subunit
GPFNFPML_03611	CDS	426	mutT2	3.6.1.55	COG0494	Putative 8-oxo-dGTP diphosphatase 2
GPFNFPML_03612	CDS	279		4.2.1.96	COG2154	Putative pterin-4-alpha-carbinolamine dehydratase
GPFNFPML_03613	CDS	1296	pimE	2.4.1.-		Polyprenol-phosphate-mannose-dependent alpha-(1-2)-phosphatidylinositol pentamannoside mannosyltransferase
GPFNFPML_03614	CDS	582				hypothetical protein
GPFNFPML_03615	CDS	1116				hypothetical protein
GPFNFPML_03616	CDS	147				hypothetical protein
GPFNFPML_03617	CDS	588				hypothetical protein
GPFNFPML_03618	CDS	189				putative proteinA
GPFNFPML_03619	CDS	444		1.-.-.-		F420H(2)-dependent reductase
GPFNFPML_03620	CDS	531				hypothetical protein
GPFNFPML_03621	CDS	849				hypothetical protein
GPFNFPML_03622	CDS	366				hypothetical protein
GPFNFPML_03623	CDS	714	cobB_2	2.3.1.286	COG0846	NAD-dependent protein deacylase
GPFNFPML_03624	rRNA	1613				23S ribosomal RNA (partial)
GPFNFPML_03625	rRNA	76				5S ribosomal RNA (partial)
GPFNFPML_03626	CDS	498	ogt	2.1.1.63	COG0350	Methylated-DNA--protein-cysteine methyltransferase
GPFNFPML_03627	CDS	1491	alkA		COG0122	putative bifunctional transcriptional activator/DNA repair enzyme AlkA
GPFNFPML_03628	CDS	1626			COG2114	putative protein
GPFNFPML_03629	CDS	1599			COG2114	putative protein
GPFNFPML_03630	CDS	1677			COG2114	putative protein
GPFNFPML_03631	CDS	1572			COG2114	putative protein
GPFNFPML_03632	CDS	672	nucS	3.1.-.-	COG1637	Endonuclease NucS
GPFNFPML_03633	CDS	456	epi	5.1.99.-	COG0346	Ethylmalonyl-CoA/methylmalonyl-CoA epimerase
GPFNFPML_03634	CDS	1131	fadA4	2.3.1.9	COG0183	putative acetyl-CoA acetyltransferase
GPFNFPML_03635	CDS	882			COG3118	putative protein
GPFNFPML_03636	CDS	1812				putative PE-PGRS family protein PE_PGRS24
GPFNFPML_03637	CDS	2196	glgB	2.4.1.18	COG0296	1,4-alpha-glucan branching enzyme GlgB
GPFNFPML_03638	CDS	2067	glgE	2.4.99.16	COG0366	Alpha-1,4-glucan:maltose-1-phosphate maltosyltransferase
GPFNFPML_03639	CDS	2592	glgP	2.4.1.1	COG0058	Glycogen phosphorylase
GPFNFPML_03640	CDS	1977	dinG	3.6.4.12	COG1199	putative ATP-dependent helicase DinG 
GPFNFPML_03641	CDS	1347	pncB1	6.3.4.21	COG1488	Nicotinate phosphoribosyltransferase pncB1
GPFNFPML_03642	CDS	306	clpS		COG2127	ATP-dependent Clp protease adapter protein ClpS
GPFNFPML_03643	CDS	591				putative protein
GPFNFPML_03644	CDS	1035		3.4.11.-	COG3191	putative aminopeptidase
GPFNFPML_03645	CDS	414	mec	3.13.1.6	COG1310	CysO-cysteine peptidase
GPFNFPML_03646	CDS	282	cysO		COG1977	Sulfur carrier protein CysO
GPFNFPML_03647	CDS	972	cysM	2.5.1.113	COG0031	O-phosphoserine sulfhydrylase
GPFNFPML_03648	CDS	684				hypothetical protein
GPFNFPML_03649	CDS	816	murI	5.1.1.3	COG0796	Glutamate racemase
GPFNFPML_03650	CDS	759			COG1234	putative protein
GPFNFPML_03651	CDS	780	rph	2.7.7.56	COG0689	Ribonuclease PH
GPFNFPML_03652	CDS	606		3.6.1.66	COG0127	dITP/XTP pyrophosphatase
GPFNFPML_03653	CDS	363				putative protein
GPFNFPML_03654	CDS	381				hypothetical protein
GPFNFPML_03655	CDS	288	mbtL		COG0236	Acyl carrier protein MbtL
GPFNFPML_03656	CDS	1566	mbtM	6.2.1.20	COG0318	Long-chain-fatty-acid--[acyl-carrier-protein] ligase MbtM
GPFNFPML_03657	CDS	1161	mbtN	1.3.99.-		Acyl-[acyl-carrier-protein] dehydrogenase MbtN
GPFNFPML_03658	CDS	633	mbtK	2.3.1.-	COG1670	Lysine N-acyltransferase MbtK
GPFNFPML_03659	tRNA	85				tRNA-Leu(tag)
GPFNFPML_03660	CDS	2580	irtA	3.6.3.-	COG1132	Iron import ATP-binding/permease protein IrtA
GPFNFPML_03661	CDS	1740	irtB	3.6.3.-	COG1132	Iron import ATP-binding/permease protein IrtB
GPFNFPML_03662	CDS	744	fabG2_2	1.-.-.-		putative oxidoreductase
GPFNFPML_03663	CDS	273				hypothetical protein
GPFNFPML_03664	CDS	372				putative protein
GPFNFPML_03665	CDS	786				HTH-type transcriptional repressor
GPFNFPML_03666	CDS	1872				hypothetical protein
GPFNFPML_03667	CDS	2148				hypothetical protein
GPFNFPML_03668	CDS	756				hypothetical protein
GPFNFPML_03669	CDS	867			COG2199	putative signaling protein
GPFNFPML_03670	CDS	141				hypothetical protein
GPFNFPML_03671	CDS	3375	malT			HTH-type transcriptional regulator MalT
GPFNFPML_03672	CDS	606				hypothetical protein
GPFNFPML_03673	CDS	237				hypothetical protein
GPFNFPML_03674	CDS	1023			COG2141	putative protein
GPFNFPML_03675	CDS	681				hypothetical protein
GPFNFPML_03676	CDS	1137		2.7.1.-	COG3173	Putative aminoglycoside phosphotransferase
GPFNFPML_03677	CDS	627				hypothetical protein
GPFNFPML_03678	CDS	960				hypothetical protein
GPFNFPML_03679	CDS	483				hypothetical protein
GPFNFPML_03680	CDS	963	ravA	3.6.3.-		ATPase RavA
GPFNFPML_03681	CDS	1272				hypothetical protein
GPFNFPML_03682	CDS	438				hypothetical protein
GPFNFPML_03683	CDS	1158	yeaW	1.14.13.239	COG4638	Carnitine monooxygenase oxygenase subunit
GPFNFPML_03684	CDS	642				hypothetical protein
GPFNFPML_03685	CDS	1917				putative PPE family protein PPE40
GPFNFPML_03686	CDS	1596	nuoN	7.1.1.-	COG1007	NADH-quinone oxidoreductase subunit N
GPFNFPML_03687	CDS	1665	nuoM	7.1.1.-	COG1008	NADH-quinone oxidoreductase subunit M
GPFNFPML_03688	CDS	1902	nuoL	7.1.1.-	COG1009	NADH-quinone oxidoreductase subunit L
GPFNFPML_03689	CDS	300		7.1.1.-	COG0713	NADH-quinone oxidoreductase subunit 11
GPFNFPML_03690	CDS	789				hypothetical protein
GPFNFPML_03691	CDS	636	nuoI	7.1.1.-	COG1143	NADH-quinone oxidoreductase subunit I
GPFNFPML_03692	CDS	1233	nuoH	7.1.1.-	COG1005	NADH-quinone oxidoreductase subunit H
GPFNFPML_03693	CDS	2421	nuoG	7.1.1.-	COG1034	NADH-quinone oxidoreductase subunit G
GPFNFPML_03694	CDS	1338	nuoF	7.1.1.-	COG1894	NADH-quinone oxidoreductase subunit F
GPFNFPML_03695	CDS	759	nuoE	7.1.1.-	COG1905	NADH-quinone oxidoreductase subunit E
GPFNFPML_03696	CDS	1323	nuoD	7.1.1.-	COG0649	NADH-quinone oxidoreductase subunit D
GPFNFPML_03697	CDS	711	nuoC	7.1.1.-	COG0852	NADH-quinone oxidoreductase subunit C
GPFNFPML_03698	CDS	555	nuoB	7.1.1.-	COG0377	NADH-quinone oxidoreductase subunit B
GPFNFPML_03699	CDS	492	ndhC	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 3, chloroplastic
GPFNFPML_03700	CDS	1230				hypothetical protein
GPFNFPML_03701	CDS	402			COG0784	putative response regulatory protein
GPFNFPML_03702	CDS	429				hypothetical protein
GPFNFPML_03703	CDS	972	qorA_2	1.6.5.5	COG0604	Quinone oxidoreductase 1
GPFNFPML_03704	CDS	1206	caiA_4	1.3.8.13		Crotonobetainyl-CoA reductase
GPFNFPML_03705	CDS	1407	caiA_5	1.3.8.13		Crotonobetainyl-CoA reductase
GPFNFPML_03706	CDS	1089	cutD	1.97.1.-		Choline trimethylamine-lyase activating enzyme
GPFNFPML_03707	CDS	783	hisN	3.1.3.15	COG0483	Histidinol-phosphatase
GPFNFPML_03708	CDS	315				hypothetical protein
GPFNFPML_03709	CDS	1143				putative PPE family protein PPE51
GPFNFPML_03710	CDS	399				putative PPE family protein PPE50
GPFNFPML_03711	CDS	807				Universal stress protein
GPFNFPML_03712	CDS	654	devR		COG2197	DNA-binding transcriptional activator DevR/DosR
GPFNFPML_03713	CDS	1737	devS	2.7.13.3	COG2203	Oxygen sensor histidine kinase response regulator DevS/DosS
GPFNFPML_03714	CDS	999				Putative NAD(P)H nitroreductase
GPFNFPML_03715	CDS	1392	tgs1	2.3.1.20		putative diacyglycerol O-acyltransferase tgs1
GPFNFPML_03716	CDS	333				putative protein
GPFNFPML_03717	CDS	108				hypothetical protein
GPFNFPML_03718	CDS	534				ISNCY family transposase ISBli16
GPFNFPML_03719	CDS	351				ISNCY family transposase ISBli16
GPFNFPML_03720	CDS	1035				putative protein
GPFNFPML_03721	CDS	1176				putative PPE family protein PPE38
GPFNFPML_03722	CDS	894	moaR1		COG3629	Transcriptional regulatory protein MoaR1
GPFNFPML_03723	CDS	270				hypothetical protein
GPFNFPML_03724	CDS	471				hypothetical protein
GPFNFPML_03725	CDS	177				hypothetical protein
GPFNFPML_03726	CDS	1203		1.14.-.-		Putative cytochrome P450 141
GPFNFPML_03727	CDS	603				hypothetical protein
GPFNFPML_03728	CDS	444	moaE1	2.8.1.12	COG0314	Molybdopterin synthase catalytic subunit 1
GPFNFPML_03729	CDS	1518				hypothetical protein
GPFNFPML_03730	CDS	1509		6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase FadD17
GPFNFPML_03731	CDS	1122		1.3.99.-		Acyl-CoA dehydrogenase FadE27
GPFNFPML_03732	CDS	1203		1.3.99.-		Acyl-CoA dehydrogenase FadE26
GPFNFPML_03733	CDS	192				Ferredoxin
GPFNFPML_03734	CDS	954		1.1.1.-	COG1028	Putative short-chain type dehydrogenase/reductase
GPFNFPML_03735	CDS	765				hypothetical protein
GPFNFPML_03736	CDS	843				hypothetical protein
GPFNFPML_03737	CDS	1203				hypothetical protein
GPFNFPML_03738	CDS	1053				hypothetical protein
GPFNFPML_03739	CDS	1074				hypothetical protein
GPFNFPML_03740	CDS	1353				hypothetical protein
GPFNFPML_03741	CDS	1155	lprN_4			Lipoprotein LprN
GPFNFPML_03742	CDS	1695				hypothetical protein
GPFNFPML_03743	CDS	729				hypothetical protein
GPFNFPML_03744	CDS	483				hypothetical protein
GPFNFPML_03745	CDS	579				hypothetical protein
GPFNFPML_03746	CDS	1503	otsA	2.4.1.15	COG0380	Trehalose-6-phosphate synthase
GPFNFPML_03747	CDS	165				hypothetical protein
GPFNFPML_03748	CDS	324			COG1695	Transcriptional regulator
GPFNFPML_03749	CDS	1122	aes_5	3.1.1.-		Acetyl esterase
GPFNFPML_03750	CDS	492			COG2259	putative membrane protein
GPFNFPML_03751	CDS	945	hcaB_6	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
GPFNFPML_03752	CDS	1539	lcpA_2		COG1316	Cell wall biosynthesis protein LcpA
GPFNFPML_03753	CDS	663				hypothetical protein
GPFNFPML_03754	CDS	606				hypothetical protein
GPFNFPML_03755	CDS	690				hypothetical protein
GPFNFPML_03756	CDS	1494		2.3.1.20		Putative diacyglycerol O-acyltransferase
GPFNFPML_03757	CDS	3228				putative membrane protein
GPFNFPML_03758	CDS	1182				PPE family protein PPE18
GPFNFPML_03759	CDS	297				PE family protein PE13
GPFNFPML_03760	CDS	1350	kgtP			Alpha-ketoglutarate permease
GPFNFPML_03761	CDS	903	cpo	1.11.1.10		Non-heme chloroperoxidase
GPFNFPML_03762	CDS	507				hypothetical protein
GPFNFPML_03763	CDS	534				hypothetical protein
GPFNFPML_03764	CDS	1674	ilvB2	2.2.1.6	COG0028	Putative acetolactate synthase large subunit IlvB2
GPFNFPML_03765	CDS	1011		4.1.3.39		4-hydroxy-2-oxovalerate aldolase
GPFNFPML_03766	CDS	1095	fcl_2	1.1.1.271		GDP-L-fucose synthase
GPFNFPML_03767	CDS	1077	ddl	6.3.2.4	COG1181	D-alanine--D-alanine ligase
GPFNFPML_03768	CDS	1005	gpsA	1.1.1.94	COG0240	Glycerol-3-phosphate dehydrogenase [NAD(P)+]
GPFNFPML_03769	CDS	645	fbiD	2.7.7.68	COG1920	Phosphoenolpyruvate guanylyltransferase
GPFNFPML_03770	CDS	2229	ppk	2.7.4.1	COG0855	Polyphosphate kinase
GPFNFPML_03771	CDS	954	mutT1	3.6.1.55	COG0406	putative 8-oxo-dGTP diphosphatase 1
GPFNFPML_03772	CDS	645	hup		COG0776	DNA-binding protein HU 
GPFNFPML_03773	CDS	597	leuD	4.2.1.33	COG0066	3-isopropylmalate dehydratase small subunit
GPFNFPML_03774	CDS	1422	leuC	4.2.1.33	COG0065	3-isopropylmalate dehydratase large subunit
GPFNFPML_03775	CDS	702	kdgR		COG1414	Transcriptional regulator KdgR
GPFNFPML_03776	CDS	861				hypothetical protein
GPFNFPML_03777	CDS	492				hypothetical protein
GPFNFPML_03778	tRNA	74				tRNA-Glu(ctc)
GPFNFPML_03779	tRNA	73				tRNA-Gln(ctg)
GPFNFPML_03780	CDS	1473	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
GPFNFPML_03781	CDS	846				hypothetical protein
GPFNFPML_03782	CDS	1338				putative MFS-type transporter
GPFNFPML_03783	CDS	1011	leuB	1.1.1.85	COG0473	3-isopropylmalate dehydrogenase
GPFNFPML_03784	CDS	1572	serA	1.1.1.95	COG0111	D-3-phosphoglycerate dehydrogenase
GPFNFPML_03785	CDS	1443	thi4_2	2.4.2.59		Thiamine thiazole synthase
GPFNFPML_03786	CDS	462				hypothetical protein
GPFNFPML_03787	CDS	303				hypothetical protein
GPFNFPML_03788	CDS	966				hypothetical protein
GPFNFPML_03789	CDS	660				hypothetical protein
GPFNFPML_03790	CDS	99				hypothetical protein
GPFNFPML_03791	CDS	1014	ilvC	1.1.1.86	COG0059	Ketol-acid reductoisomerase (NADP(+))
GPFNFPML_03792	CDS	507	ilvH	2.2.1.6	COG0440	Putative acetolactate synthase small subunit
GPFNFPML_03793	CDS	1857	ilvB1	2.2.1.6	COG0028	Acetolactate synthase large subunit IlvB1
GPFNFPML_03794	CDS	378	cfp6			Low molecular weight protein antigen 6
GPFNFPML_03795	CDS	786				hypothetical protein
GPFNFPML_03796	CDS	1275				hypothetical protein
GPFNFPML_03797	CDS	711	rutF	1.5.1.42		FMN reductase (NADH) RutF
GPFNFPML_03798	CDS	624				hypothetical protein
GPFNFPML_03799	CDS	1530	gatB	6.3.5.-	COG0064	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
GPFNFPML_03800	CDS	1032	pfkA	2.7.1.11	COG0205	ATP-dependent 6-phosphofructokinase
GPFNFPML_03801	CDS	1485	gatA	6.3.5.7	COG0154	Glutamyl-tRNA(Gln) amidotransferase subunit A
GPFNFPML_03802	CDS	300	gatC	6.3.5.-	COG0721	Glutamyl-tRNA(Gln) amidotransferase subunit C
GPFNFPML_03803	CDS	666				hypothetical protein
GPFNFPML_03804	CDS	2076	ligA	6.5.1.2	COG0272	DNA ligase A
GPFNFPML_03805	CDS	1014				hypothetical protein
GPFNFPML_03806	CDS	630				hypothetical protein
GPFNFPML_03807	CDS	1500	lpdA_2	1.8.1.4		Dihydrolipoyl dehydrogenase
GPFNFPML_03808	CDS	306		1.-.-.-	COG1359	Putative monooxygenase
GPFNFPML_03809	CDS	810	nagR		COG2188	HTH-type transcriptional repressor NagR
GPFNFPML_03810	CDS	1044			COG2141	putative protein
GPFNFPML_03811	CDS	729				hypothetical protein
GPFNFPML_03812	CDS	474				hypothetical protein
GPFNFPML_03813	CDS	675	purQ	6.3.5.3	COG0047	Phosphoribosylformylglycinamidine synthase subunit PurQ
GPFNFPML_03814	CDS	240	purS	6.3.5.3	COG1828	Phosphoribosylformylglycinamidine synthase subunit PurS
GPFNFPML_03815	CDS	672				hypothetical protein
GPFNFPML_03816	CDS	639	gloB_5	3.1.2.6		Hydroxyacylglutathione hydrolase
GPFNFPML_03817	CDS	708		1.3.99.-	COG3573	KsdD-like steroid dehydrogenase
GPFNFPML_03818	CDS	1053		1.3.99.-	COG3573	KsdD-like steroid dehydrogenase
GPFNFPML_03819	CDS	687				hypothetical protein
GPFNFPML_03820	CDS	1623	mdtD_4			Putative multidrug resistance protein MdtD
GPFNFPML_03821	CDS	141				hypothetical protein
GPFNFPML_03822	CDS	162				hypothetical protein
GPFNFPML_03823	CDS	2160	dapb1	3.4.14.-		Dipeptidyl aminopeptidase BI
GPFNFPML_03824	CDS	894	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
GPFNFPML_03825	CDS	621				hypothetical protein
GPFNFPML_03826	CDS	1245		1.14.-.-	COG2124	Putative cytochrome P450 126
GPFNFPML_03827	CDS	1419	purB	4.3.2.2	COG0015	Adenylosuccinate lyase
GPFNFPML_03828	CDS	780				hypothetical protein
GPFNFPML_03829	CDS	573				hypothetical protein
GPFNFPML_03830	CDS	909				hypothetical protein
GPFNFPML_03831	CDS	1584	ywrD	2.3.2.2	COG0405	Glutathione hydrolase-like YwrD proenzyme
GPFNFPML_03832	CDS	1269	purD	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
GPFNFPML_03833	CDS	432				hypothetical protein
GPFNFPML_03834	CDS	888		1.1.-.-	COG2084	putative oxidoreductase
